('Total Revenue', '254,190,000', '245,122,000', '211,915,000', '198,270,000', '168,088,000')
         398126 function calls (394604 primitive calls) in 1.344 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_decoders.py:101(flush)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1542(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_async/interfaces.py:20(AsyncRequestInterface)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/contextlib.py:305(asynccontextmanager)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/streams/stapled.py:58(StapledObjectStream)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_headers.py:105(__bool__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_synchronization.py:281(__init__)
        1    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_async/connection_pool.py:43(AsyncConnectionPool)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:1166(__new__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/_core/_synchronization.py:110(EventAdapter)
        4    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_content.py:35(__iter__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/streams/memory.py:36(MemoryObjectItemReceiver)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/_core/_synchronization.py:350(Semaphore)
        3    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_models.py:85(enforce_stream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_policybase.py:289(_sanitize_header)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/typing_extensions.py:1611(ParamSpec)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:1210(_splittag)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/weakref.py:427(__setitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_common.py:80(_)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_async/connection_pool.py:17(AsyncPoolRequest)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/typing_extensions.py:2047(_SpecialForm)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_readers.py:149(__init__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:794(raise_for_status)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:303(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:884(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/subprocess.py:126(CalledProcessError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1166(__mro_entries__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_client.py:413(_merge_cookies)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:811(__contains__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:989(create_module)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.12/importlib/resources/_adapters.py:149(_native)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:208(_checkLevel)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_backends/sync.py:141(close)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:549(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/http11.py:351(HTTP11UpgradeStream)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/typing_extensions.py:856(inner)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_urlparse.py:422(validate_path)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_client.py:234(_enforce_trailing_slash)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/streams/stapled.py:94(MultiListener)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_events.py:259(Data)
        2    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/interfaces.py:20(RequestInterface)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_state.py:358(start_next_cycle)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/http11.py:325(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:517(isbuiltin)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/message.py:451(__contains__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_models.py:182(URL)
        2    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/typing_extensions.py:579(__new__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/abc/_sockets.py:57(_SocketProvider)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/connection.py:187(has_expired)
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:424(notify_all)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_backends/mock.py:119(AsyncMockBackend)
        1    0.000    0.000    0.002    0.002 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_decoders.py:314(decode)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1103(_resolve_filename)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_content.py:186(encode_request)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/typing_extensions.py:518(_get_protocol_attrs)
        3    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_models.py:162(__init__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/http11.py:254(close)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:479(lru_cache)
        8    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_exceptions.py:366(request_context)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:828(__members__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_readers.py:148(ChunkedReader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/__init__.py:655(LZMACompressor)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/connection_pool.py:390(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_events.py:247(__post_init__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/from_thread.py:84(_BlockingAsyncContextManager)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_build}
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_async/connection.py:38(AsyncHTTPConnection)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_client.py:145(__init__)
        1    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/connection.py:192(is_idle)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_synchronization.py:294(Semaphore)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:819(keys)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/_core/_synchronization.py:260(Condition)
        1    0.000    0.000    0.000    0.000 <frozen importlib.util>:120(_incompatible_extension_module_restrictions)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/message.py:93(_unquotevalue)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/typing_extensions.py:2776(__init__)
        1    0.000    0.000    0.000    0.000 <frozen os>:1087(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_backends/sync.py:23(TLSinTLSStream)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_urlparse.py:482(percent_encoded)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:163(wrap_spec)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:1087(_check_connected)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/typing_extensions.py:697(Protocol)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:3058(parameters)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/connection_pool.py:18(__init__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/connection.py:167(can_handle_request)
        3    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/abc/_resources.py:10(AsyncResource)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/_core/_testing.py:9(TaskInfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_policybase.py:319(header_fetch_parse)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1287(create_module)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:46(SpecPath)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_models.py:366(Response)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_urls.py:233(netloc)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_transports/default.py:122(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:473(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:12(__init__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:610(http_version)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/typing_extensions.py:3553(Doc)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_backends/anyio.py:21(AnyIOStream)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/abc/_tasks.py:22(TaskStatus)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/_core/_synchronization.py:148(Lock)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/signal.py:50(_wraps)
       11    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:3062(return_annotation)
